cui;cueanexo;cue;anexo;dom_edific;otras_entr;dom_establ;nombre_est;nomb_abrev;telefono;nivtip;tipest;sector;depfun;de;comunas;barrio;areaprogra;point_x;point_y;longitude;latitude
2250;20278700;202787;0;Tucumán 1610;;Tucumán 1610;Inst. Superior de Enseñanza Hotelero Gastronómica;ISE Hotelero Gastronómico;4372-7275;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;SAN NICOLAS;HTAL. DR. J.M. RAMOS MEJÍA;106745;103031;-58.3898;-34.6019
2251;20279600;202796;0;Conde 813;;Conde 813;Escuela de Enfermería del Sanatorio Colegiales;E Enfermería Sanat Colegiales;4556-4800;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;9;13;COLEGIALES;HTAL. DR. PIROVANO;101159;105772;-58.4507;-34.5772
2252;20276600;202766;0;Solís 480;;Solís 480;Cauce XXI;Cauce XXI;4383-4894;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;3;1;MONTSERRAT;HTAL. DR. J.M. RAMOS MEJÍA;106702;101625;-58.3902;-34.6146
2253;20138602;201386;2;3 de Febrero 1620;;3 de Febrero 1620;Inst. Privado San Martín de los Campos (anexo);I P San Martín de los Campos (a);4784-2742;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;10;13;BELGRANO;HTAL. DR. PIROVANO;101380;107253;-58.4483;-34.5639
2254;20276800;202768;0;Bogotá 3940;;Bogotá 3940;Escuela Infantil Jesús;EI Jesús;4671-4308;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;12;10;FLORESTA;HTAL. DR. T. ALVAREZ;98142.1;99833.8;-58.4836;-34.6308
2255;20276900;202769;0;Alejandro Magariños Cervantes 2884;;Alejandro Magariños Cervantes 2884;Brotecitos;Brotecitos;4582-4640;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;12;11;VILLA SANTA RITA;HTAL. DR. T. ALVAREZ;98516.3;101763;-58.4795;-34.6134
2256;20277000;202770;0;Avda. Nazca 84;;Avda. Nazca 84;Ilusiones;Ilusiones;4611-4269;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;12;7;FLORES;HTAL. DR. P. PIÑERO;99360.7;99943;-58.4703;-34.6298
2257;20277100;202771;0;Fray Luis Beltrán 53;;Fray Luis Beltrán 53;Jardín Carita Feliz;J Carita Feliz;4634-0231;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;12;7;FLORES;HTAL. DR. P. PIÑERO;100485;100305;-58.458;-34.6265
2260;20277400;202774;0;Céspedes 3517;;Céspedes 3517;Oaky;Oaky;4551-4803;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;14;15;CHACARITA;HTAL. DR, E. TORNÚ;100750;105531;-58.4551;-34.5794
2261;20277500;202775;0;Leiva 4012;;Leiva 4012;Escuela Infantil Green Garden;EI Green Garden;4855-0229;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;14;15;CHACARITA;HTAL. DR, E. TORNÚ;101460;104408;-58.4474;-34.5895
2262;20277600;202776;0;Avda. Congreso 4077;;Avda. Congreso 4077;Escuela Infantil Chiquilines;EI Chiquilines;4541-2868;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;15;12;VILLA URQUIZA;HTAL. DR. PIROVANO;98490.1;107219;-58.4798;-34.5642
2263;20277700;202777;0;Avda. Rivadavia 8535;;Avda. Rivadavia 8535;Jardín Materno Infantil Piecitos;JMI Piecitos;4672-3429;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;18;10;VELEZ SARSFIELD;HTAL. DR. P. PIÑERO;98136.3;99464.9;-58.4836;-34.6341
2264;20277800;202778;0;Ibarrola 7065;;Ibarrola 7065;Escuela Infantil Rulos y Moños;EI Rulos y Moños;4644-7057;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;20;9;LINIERS;HTAL. DR. F. SANTOJANI;94268.6;98646.9;-58.5258;-34.6414
2265;20278200;202782;0;Ibarrola 7054;;Ibarrola 7054;Alegres Campanitas;Alegres Campanitas;4641-3321;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;20;9;LINIERS;HTAL. DR. F. SANTOJANI;94277.6;98615.6;-58.5257;-34.6417
2292;20277900;202779;0;Sarmiento 4620;;Sarmiento 4620;Dulce Espera;Dulce Espera;4863-3333;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;2;5;ALMAGRO;HTAL. DR. C.G. DURAND;102982;102776;-58.4308;-34.6042
2267;20278000;202780;0;Bulnes 1461;;Bulnes 1461;Chispita;Chispita;4963-6851;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;2;14;PALERMO;HTAL. J.A.FERNANDEZ;104303;103844;-58.4164;-34.5946
2268;20278100;202781;0;Junín 624;;Junín 624;Solcito;Solcito;4953-4265;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106062;103037;-58.3972;-34.6019
2270;20278400;202784;0;Mayor Arturo Luisoni 1359;;Mayor Arturo Luisoni 1359;Jardín de la Unión;J de la Unión;4130-6199;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;1;1;RETIRO;HTAL. J.A.FERNANDEZ;108406;104850;-58.3717;-34.5855
2272;20278500;202785;0;Simbrón 3102;;Simbrón 3102;Escuela Infantil Morumbí;EI Morumbí;4504-8584;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;17;11;VILLA DEL PARQUE;HTAL. DR. A. ZUBIZARRETA;97059.3;103364;-58.4954;-34.5989
2273;20273700;202737;0;Adolfo Alsina 1994;;Adolfo Alsina 1994;Inst. Terciario Tamaba;I Terc Tamaba;4952-9803;SNUArt;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;3;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106306;101936;-58.3946;-34.6118
2276;20269201;202692;1;Avda. Carabobo 952;;Avda. Carabobo 952;Escuela Infantil Mundo Niños anexo Carabobo;EI Mundo Niños (a);4634-2836;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;11;7;PARQUE CHACABUCO;HTAL. DR. P. PIÑERO;101080;99153.3;-58.4515;-34.6369
2279;20285800;202858;0;Viamonte 783;;Viamonte 783;Inst. de Formación Superior en Turismo;I F Sup enTurismo;5353-0566;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;SAN NICOLAS;HTAL. DR. C. ARGERICH;107834;103245;-58.3779;-34.6
1292;20285900;202859;0;Hipólito Yrigoyen 3900;;Hipólito Yrigoyen 3900;Inst. Superior Lyceum;I Sup Lyceum;4982-5400;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;6;5;ALMAGRO;HTAL. DR. C.G. DURAND;103839;101598;-58.4214;-34.6149
2285;20286600;202866;0;Villa 1-11-14 Manzana 10 Casa 33;;Villa 1-11-14 Manzana 10 Casa 33;Bachillerato Popular de Jóvenes y Adultos Bajo Flores;B.Pop Bajo Flores;;MedAdu;Bachillerato Popular;2;Dir Gral de Educación de Gestión Privada;19;7;FLORES;HTAL. DR. P. PIÑERO;101908;97652.6;-58.4425;-34.6504
2287;20287200;202872;0;Avda. Leandro N. Alem 719;;Avda. Leandro N. Alem 719;Jardín Maternal Mi Pequeño Mundo;JM Mi  Pequeño Mundo;5166-0703;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;SAN NICOLAS;HTAL. DR. C. ARGERICH;108498;103323;-58.3707;-34.5993
2294;20285701;202857;1;Mendoza 1440;;Mendoza 1440;Escuela Infantil Niños del Siglo XXI anexo;EI Niños siglo XXI a;4783-1788;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;10;13;BELGRANO;HTAL. DR. PIROVANO;101423;108190;-58.4478;-34.5554
2295;20285700;202857;0;Güemes 4776;;Güemes 4776;Escuela Infantil Niños del Siglo XXI sede;EI Niños siglo XXI s;4773-4554;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;9;14;PALERMO;HTAL. J.A.FERNANDEZ;103497;105399;-58.4252;-34.5806
2301;20286100;202861;0;Teodoro García 2932;;Teodoro García 2932;Escuela Infantil Mundo del Sol;EI Mundo del Sol;4554-6638;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;9;13;COLEGIALES;HTAL. DR. PIROVANO;101328;106058;-58.4488;-34.5747
2147;20232800;202328;0;Avda. de Mayo  676 / 666;Avda. de Mayo 666;Avda. de Mayo 666 5° piso;Escuela Argentina de Diseño de Espacios Verdes y de Interiores;EADEVI;4812-8913;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;3;1;MONTSERRAT;HTAL. DR. C. ARGERICH;108046;102247;-58.3756;-34.609
1639;20288000;202880;0;Avda. Gral. Victorica 3018;;Avda. Gral. Victorica 3018;Escuela Infantil Miguelito;EI Miguelito;4522-7557;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;14;15;PARQUE CHAS;HTAL. DR, E. TORNÚ;98478.9;104643;-58.4799;-34.5874
1759;20287900;202879;0;Manuel Artigas 6828;;Manuel Artigas 6808;Jardín Maternal Bichiti de Luz;JM Bichito de Luz;4687-5025;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;20;9;MATADEROS;HTAL. DR. F. SANTOJANI;95764.3;96991;-58.5095;-34.6564
2312;20287800;202878;0;Suarez 1525;;Suarez 1525 piso 1°;Escuela Infantil Manos a la Obra;EI Manos a la Obra;4301-8533;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;4;4;BARRACAS;HTAL. DR. C. ARGERICH;108309;98998.2;-58.3727;-34.6383
1929;20287600;202876;0;Charcas 3082;;Charcas 3082;Jardín de Palermo;J de Palermo;4822-8731;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;2;RECOLETA;HTAL. J.A.FERNANDEZ;104937;104028;-58.4095;-34.5929
2314;20288100;202881;0;Deheza 2723;;Deheza 2723;Inst. de Arte y Ciencias de la Salud;I Arte y Ciencias de la Salud;4703-5487;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;10;12;SAAVEDRA;HTAL. DR. PIROVANO;98762.9;109641;-58.4768;-34.5424
233;20286900;202869;0;Lafayette 1879;;Lafayette 1879;Bachillerato Popular de Jóvenes y Adultos Villa 21 / 24;B.Pop Villa 21/24;15-5973-5254;MedAdu;Bachillerato Popular;2;Dir Gral de Educación de Gestión Privada;5;4;BARRACAS;HTAL. J.M. PENNA;106689;96951.6;-58.3903;-34.6567
2315;20286800;202868;0;Avda. Independencia 3065;;Avda. Independencia 3065;Bachillerato Popular de Jóvenes y Adultos Independencia;B.Pop Independencia;4386-6160;MedAdu;Bachillerato Popular;2;Dir Gral de Educación de Gestión Privada;6;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105001;101054;-58.4088;-34.6198
2316;20288300;202883;0;Conesa 462;;Conesa 462;Jardín del Prado;J del Prado;4552-1421;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;9;13;COLEGIALES;HTAL. DR. PIROVANO;101624;105922;-58.4456;-34.5759
1524;20288600;202886;0;Avda. Olazábal 1440;;Avda. Olazábal 1440;Inst. Superior de Seguridad y Salud Ocupacional;I Sup Seg y Salud Ocupacional;4504-0939;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;10;13;BELGRANO;HTAL. DR. PIROVANO;101349;108293;-58.4486;-34.5545
2229;20288800;202888;0;Jerónimo Salguero 165;;Jerónimo Salguero 165;Escuela Infantil Mio Bambino;EI Mio Bambino;4983-1676;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;5;ALMAGRO;HTAL. DR. C.G. DURAND;103981;102245;-58.4199;-34.609
2325;20288700;202887;0;La Pampa 2124;;La Pampa 2124;Escuela de Música de Bs. As. Sede Artística;Esc Música de Bs.As.;4780-0100;SNUArt;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;10;13;BELGRANO;HTAL. DR. PIROVANO;101078;107287;-58.4516;-34.5636
2201;20288900;202889;0;Blanco Encalada 3345;;Blanco Encalada 3345;Growing Hills Kindrgarden;Growing;4542-9539;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;10;13;BELGRANO;HTAL. DR. PIROVANO;99526.7;107172;-58.4685;-34.5646
2131;20289000;202890;0;Vicente López 1671;;Vicente López 1671;Sweetys Kindergarten;Sweetys Kinder;4812-0759;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;106766;104148;-58.3895;-34.5919
2052;20289100;202891;0;Bravard 1174;;Bravard 1174;Jardín Pipoka;J Pipoka;4855-1868;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;7;15;VILLA CRESPO;HTAL. DR. C.G. DURAND;102226;102796;-58.439;-34.6041
1966;20289200;202892;0;Tucumán 2083;;Tucumán 2083;Escuela Infantil Cyberpibes;EI Cyberpibes;4371-9029;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106104;103014;-58.3968;-34.6021
1089;20289300;202893;0;Montevideo 752;Montevideo 756;Montevideo 752/6;Escuela Infantil La Pata Cata;EI La Pata Cata;4812-4766;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;1;1;SAN NICOLAS;HTAL. DR. J.M. RAMOS MEJÍA;106746;103236;-58.3898;-34.6001
2327;20138600;201386;0;Avda. Federico Lacroze 2056;;Avda. Federico Lacroze 2056;Inst. Privado San Martín de los Campos (sede);I P San Maríin de los Campos (s);;MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;9;14;PALERMO;HTAL. DR. PIROVANO;101992;106909;-58.4416;-34.567
1361;20289700;202897;0;José Marmol 679;;José Marmol 679;La Torrecita;La Torrecita;4983-2963;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;8;5;ALMAGRO;HTAL. DR. C.G. DURAND;103479;100876;-58.4254;-34.6214
2328;20289500;202895;0;Ruy Díaz de Guzmán 723;;Ruy Díaz de Guzmán 723 / 725;Escuela Infantil Las Margaritas;EI Las Margaritas;4301-3776;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;4;4;BARRACAS;HTAL. DR. C. ARGERICH;108480;99063.4;-58.3708;-34.6377
2329;20289600;202896;0;Avda. Alicia Moreau de Justo 270;;Avda. Alicia Moreau de Justo 270   1°Piso;Escuela Infantil Descubriendo;EI Descubriendo;4314-1438;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;1;1;PUERTO MADERO;HTAL. DR. C. ARGERICH;108832;103023;-58.367;-34.602
2333;20290000;202900;0;Montevideo 568;;Montevideo 568;Verde Limón;Verde Limón;4374-6128;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;1;1;SAN NICOLAS;HTAL. DR. J.M. RAMOS MEJÍA;106761;102991;-58.3896;-34.6023
2335;20287000;202870;0;Pinzón 414;;Pinzón 414;Bachillerato Popular de Jóvenes y Adultos La Pulpería;B.Pop La Pulpería;;MedAdu;Bachillerato Popular;2;Dir Gral de Educación de Gestión Privada;4;4;BOCA;HTAL. DR. C. ARGERICH;109447;99469.1;-58.3603;-34.634
2336;20286500;202865;0;Humboldt 390;;Humboldt 390;Bachillerato Popular de Jóvenes y Adultos La Dignidad Villa Crespo;B.Pop La Dignidad V Crespo;;MedAdu;Bachillerato Popular;2;Dir Gral de Educación de Gestión Privada;14;15;VILLA CRESPO;HTAL. DR. C.G. DURAND;101377;103795;-58.4483;-34.5951
2337;20260600;202606;0;Paraguay 2811;;Paraguay 2811;Primeras Huellas;Primeras Huellas;4961-9811;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;2;2;RECOLETA;HTAL. J.A.FERNANDEZ;105122;103633;-58.4075;-34.5965
2338;20179800;201798;0;Ayacucho 560;;Ayacucho 560;Inst. Superior Emerson;I Sup Emerson;4373-4300;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106208;102957;-58.3956;-34.6026
2213;20284000;202840;0;Bonpland 2036;;Bonpland 2036;Escuela Infantil Francisquito;EI Francisquito;;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;9;14;PALERMO;HTAL. J.A.FERNANDEZ;102659;105404;-58.4343;-34.5806
1273;20290900;202909;0;Piedras 1527;;Piedras 1527;Inst. Central Educativo de Buenos Aires;I C E Bs As;4300-2004;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;5;1;CONSTITUCION;HTAL. DR. C. ARGERICH;107989;100297;-58.3762;-34.6266
1475;20290901;202909;1;Montañeses 1936;;Montañeses 1936;Inst. Central Educativo de Buenos Aires;I C E Bs As;4300-2004;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;10;13;BELGRANO;HTAL. DR. PIROVANO;101434;107797;-58.4477;-34.559
1240;20291400;202914;0;México 1440;;México 1440;Centro de Formación Profesional - CETIC (C de Estud. Técnicos p/ Industria de la Confección);CFP CETIC;;Otros;CFP (Centro de Formación Profesional) No Corresponde - Privados;2;Gerencia Operativa de Educación y Trabajo;3;1;MONTSERRAT;HTAL. DR. J.M. RAMOS MEJÍA;107045;101513;-58.3865;-34.6156
1980;20291500;202915;0;Quesada 2876;;Quesada 2876;Escuela Infantil La Casita de Any;EI La Casita de Any;;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;10;13;NU¥EZ;HTAL. DR. PIROVANO;99590.9;108034;-58.4678;-34.5568
700;20286700;202867;0;Avda. Federico Lacroze 4181;;Avda. Federico Lacroze 4181;Bachillerato Popular de Jóvenes y Adultos Mocha Celis;B.Pop Mocha Celis;;MedAdu;Bachillerato Popular;2;Dir Gral de Educación de Gestión Privada;14;15;CHACARITA;HTAL. DR, E. TORNÚ;100742;104752;-58.4552;-34.5864
1227;20290100;202901;0;Moreno 1859;;Moreno 1881;Centro de Formación Profesional - AIERH;CFP AIERH;;SNUCom  - Otras;CFP (Centro de Formación Profesional) No Corresponde - Privados;2;Gerencia Operativa de Educación y Trabajo;3;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106479;101843;-58.3927;-34.6126
1341;20291000;202910;0;Avda. Directorio 29;Senillosa 852;Senillosa 852;Prof. Calasanz Instituto de Educación Superior de las Escuelas Pías;I S Calasanz;;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;8;6;CABALLITO;HTAL. DR. C.G. DURAND;103307;100262;-58.4272;-34.6269
1461;20291800;202918;0;Juan Francisco Seguí 3947;;Juan Francisco Seguí 3947;Instituto UMAN;I UMAN;;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;9;14;PALERMO;HTAL. J.A.FERNANDEZ;104613;105764;-58.413;-34.5773
2361;20292400;202924;0;Azul 548;;Azul 548;Jardín Casita Azul;J Casita Azul;;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;11;9;PARQUE AVELLANEDA;HTAL. DR. P. PIÑERO;99110.8;99040.9;-58.473;-34.6379
2362;20292200;202922;0;Llerena 2672;;Llerena 2672;Jardín Maternal y de Infantes Los 3 Soles;JMI Los 3 Soles;;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;14;15;PARQUE CHAS;HTAL. DR, E. TORNÚ;98881.2;104773;-58.4755;-34.5862
2363;20292700;202927;0;Hipólito Yrigoyen 1844;;Hipólito Yrigoyen 1844;Jardín Maternal del H. Senado de la Nación Jardín del Bosque;JM del Bosque;;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;3;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106486;102080;-58.3926;-34.6105
2068;20293300;202933;0;Bacacay 2561;;Bacacay 2561;Escuela Infantil El Rincón del Duende;El Rincón del Duende;;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;12;7;FLORES;HTAL. DR. T. ALVAREZ;99743.3;100257;-58.4661;-34.6269
2096;20293200;202932;0;Mario Bravo 976;;Mario Bravo 976;Violeta y Amarillo;Violeta y Amarillo;;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;5;ALMAGRO;HTAL. DR. J.M. RAMOS MEJÍA;104317;103445;-58.4162;-34.5982
2364;20292000;202920;0;Sánchez de Bustamante 877;;Sánchez de Bustamante 877;Centro de Formación Profesional - Instituto Americano de Motores;CFP IAM;;Otras;CFP (Centro de Formación Profesional) No Corresponde - Privados;2;Gerencia Operativa de Educación y Trabajo;2;5;ALMAGRO;HTAL. DR. J.M. RAMOS MEJÍA;104557;103204;-58.4136;-34.6004
2365;20292100;202921;0;Carlos Calvo 1425;;Carlos Calvo 1425;Centro de Formación Profesional - SECASFPI;CFP CECASFPI;;Otras;CFP (Centro de Formación Profesional) No Corresponde - Privados;2;Gerencia Operativa de Educación y Trabajo;3;1;CONSTITUCION;HTAL. DR. J.M. RAMOS MEJÍA;107073;101056;-58.3862;-34.6197
2366;20293000;202930;0;Junín 265;;Junín 265;Centro de Formación Profesional - Esc de Oficios CADMIBA;CFP CADMIBA;;Otras;CFP (Centro de Formación Profesional) No Corresponde - Privados;2;Gerencia Operativa de Educación y Trabajo;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106136;102550;-58.3964;-34.6063
2367;20293100;202931;0;Avda. Juan B. Justo 5199;;Avda. Juan B. Justo 5199;Centro de Formación Profesional - Escuela Argentina de Automotores;CFP EAA;;Otras;CFP (Centro de Formación Profesional) No Corresponde - Privados;2;Gerencia Operativa de Educación y Trabajo;12;11;VILLA GRAL. MITRE;HTAL. DR. T. ALVAREZ;99282.2;101807;-58.4711;-34.613
2378;20292800;202928;0;Balbastro 2253;;Balbastro 2253;Inst. Terapéutico Educativo de Integración Social;ITEDIS;;IniEsp - PriEsp - Otras;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;11;7;FLORES;HTAL. DR. P. PIÑERO;101429;98540.5;-58.4477;-34.6424
1997;20291900;202919;0;Deán Funes 1971;;Deán Funes 1971;Escuela Infantil Mi Grupito;EI Mi Grupito;;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;6;4;PARQUE PATRICIOS;HTAL. J.M. PENNA;105419;99477;-58.4042;-34.634
