cui;cueanexo;cue;anexo;dom_edific;otras_entr;dom_establ;nombre_est;nomb_abrev;telefono;nivtip;tipest;sector;depfun;de;comunas;barrio;areaprogra;point_x;point_y;longitude;latitude
687;20236334;202363;34;Avda. Chorroarín 305;;Avda. Chorroarín 305;Centro de Actividades Infantiles y Juveniles Club García Lorca;CAIyJ García Lorca;;Otras;Centros de Actividades Infantiles y Juveniles;1;Dir Gral de Estrategias para Educabilidad;14;15;PATERNAL;HTAL. DR, E. TORNÚ;98766.9;103815;-58.4767;-34.5949
2165;20284600;202846;0;Cayasta 3370;;Cayasta 3370;UGEE N° 10 Bachillerato Popular de Adultos y Adolescentes Darío Santillán Barracas;UGEE 10 B.Pop Barracas;;MedAdu;Bachillerato Popular;1;Dir de Educación del Adulto y del Adolescente;5;4;BARRACAS;HTAL. J.M. PENNA;106290;97578.6;-58.3947;-34.6511
2221;20284700;202847;0;Avda. Almte. Brown 1351;;Avda. Almte. Brown 1351;UGEE N° 11 Bachillerato Popular de Adultos y Adolescentes Germán Abdala;UGEE 11 B.Pop Abdala;;MedAdu;Bachillerato Popular;1;Dir de Educación del Adulto y del Adolescente;4;4;BOCA;HTAL. DR. C. ARGERICH;109632;99183.1;-58.3583;-34.6366
2222;20284800;202848;0;Avda. Avellaneda 2177;;Avda. Avellaneda 2177;UGEE N° 12 Bachillerato Popular de Adultos y Adolescentes 20Flores;UGEE 12 B.Pop Flores;;MedAdu;Bachillerato Popular;1;Dir de Educación del Adulto y del Adolescente;12;7;FLORES;HTAL. DR. T. ALVAREZ;100120;100677;-58.462;-34.6232
2223;20284500;202845;0;Manzana 12 Casa 36 Villa 31 bis;;Manzana 12 Casa 36;UGEE N° 09 Bachillerato Popular de Adultos y Adolescentes Casa Abierta;UGEE 09 B.Pop Casa Abierta;;MedAdu;Bachillerato Popular;1;Dir de Educación del Adulto y del Adolescente;1;1;RETIRO;HTAL. J.A.FERNANDEZ;107699;105077;-58.3794;-34.5835
618;20284900;202849;0;Condarco 1129;Condarco 1159;Condarco 1129;Centro Educativo Complementario de Educación Plástica Nº 12;CEC Plástica 12;4581-7054;Otras;Centro Educ. Complementario de Plástica;1;Dir de Educación Primaria;12;11;VILLA GRAL. MITRE;HTAL. DR. T. ALVAREZ;99251.9;101155;-58.4715;-34.6189
2176;20274309;202743;9;Lacarra 3147;;Lacarra 3147;Programa Contextos de encierro Casa Lucero;PrCE Casa Lucero;;Otras;PrCE (Programa Contexto de Encierro);1;Dir de Educación del Adulto y del Adolescente;21;8;VILLA SOLDATI;HTAL. DR. P. PIÑERO;101073;96117.9;-58.4516;-34.6643
715;20075704;200757;4;Avda. Triunvirato 4247;;Avda. Triunvirato 4247;Jardín de Infantes Nucleado B (EPCjs 16/15º);JIN B (16);4521-8504;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;15;12;VILLA URQUIZA;HTAL. DR, E. TORNÚ;98412.4;105705;-58.4806;-34.5778
2135;20285000;202850;0;Juan Manuel Blanes s/n y Palos 210;Polo Educativo Casa Amarilla;Palos s/n y Juan Manuel Blanes;Esc. de Educación Media N° 03/04°;EEM 03/04;;MedCom;Escuela de Educación Media;1;Dir de Educación Media;4;4;BOCA;HTAL. DR. C. ARGERICH;109115;99595;-58.3639;-34.6329
2224;20282800;202828;0;Diógenes Taborda 1096;;Diógenes Taborda 1096;Escuela Infantil N° 13/05°;EI 13/05;;IniCom;EI (Escuela Infantil);1;Dir de Educación Inicial;5;4;NUEVA POMPEYA;HTAL. J.M. PENNA;104973;97524.2;-58.409;-34.6516
2225;20281700;202817;0;Moreno 1199;;Moreno 1199;Esc. Nacional de Experimentación y Realización Cinematográfica;ENEyRC;4383-2622;SNUArt;No Corresponde - Gob Nac;1;Gobierno Nacional;3;1;MONTSERRAT;HTAL. DR. J.M. RAMOS MEJÍA;107353;101929;-58.3831;-34.6119
2226;20281500;202815;0;Marcelo T. de Alvear 1650;;Marcelo T. de Alvear 1650;Servicio de Educación a Distancia (SEAD);SEAD;4129-1300;PriCom - MedCom;No Corresponde - Gob Nac;1;Gobierno Nacional;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;106659;103531;-58.3907;-34.5974
2287;20280500;202805;0;Avda. Leandro N. Alem 719;;Avda. Leandro N. Alem 719;Unidad de Educación a Distancia en el Exterior;UEDE;4382-3834;IniCom - PriCom - MedCom;No Corresponde - Gob Nac;1;Gobierno Nacional;1;1;SAN NICOLAS;HTAL. DR. C. ARGERICH;108498;103323;-58.3707;-34.5993
2228;20280100;202801;0;Avda. Cabildo 65;;Avda. Cabildo 65;Servicio de Educación a Distancia  del Ejército (SEADE);SEADE;4576-5655;IniCom - PriCom - MedCom;No Corresponde - Gob Nac;1;Gobierno Nacional;9;14;PALERMO;HTAL. DR. PIROVANO;102474;106102;-58.4363;-34.5743
2240;20276500;202765;0;José Marmol 1350;;José Marmol 1350;Centro de Formación Profesional N° 30;CFP 30;5168-3200;Otras;CFP (Centro de Formación Profesional);1;Gerencia Operativa de Educación y Trabajo;6;5;BOEDO;HTAL. DR. C.G. DURAND;103687;99855.8;-58.4231;-34.6306
1236;20285100;202851;0;Pichincha 467;;Pichincha 467;Centro de Formación Profesional N° 31;CFP 31;;Otras;CFP (Centro de Formación Profesional);1;Gerencia Operativa de Educación y Trabajo;3;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105864;101599;-58.3994;-34.6148
700;20285500;202855;0;Avda. Federico Lacroze 4181;;Avda. Federico Lacroze 4181;UGEE N° 15 Bachillerato Popular de Jóvenes y Adultos Osvaldo Bayer;UGEE 15 B.Pop O Bayer;;MedAdu;Bachillerato Popular;1;Dir de Educación del Adulto y del Adolescente;14;15;CHACARITA;HTAL. DR, E. TORNÚ;100742;104752;-58.4552;-34.5864
2377;20285400;202854;0;Adolfo Alsina 2163;;Adolfo Alsina 2163;UGEE N° 14 Bachillerato Popular de Jóvenes y Adultos Vientos del Pueblo;UGEE 14 B.Pop Vientos del Pueblo;;MedAdu;Bachillerato Popular;1;Dir de Educación del Adulto y del Adolescente;3;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106098;101945;-58.3968;-34.6117
2245;20285300;202853;0;Avda. Juan de Garay 2900;;Avda. Juan de Garay 2900;UGEE N° 13 Bachillerato Popular de Jóvenes y Adultos Raymundo Gleyzer;UGEE 13 B.Pop R Gleyzer;;MedAdu;Bachillerato Popular;1;Dir de Educación del Adulto y del Adolescente;6;4;PARQUE PATRICIOS;HTAL. J.M. PENNA;105311;99996.5;-58.4054;-34.6293
2277;20159884;201598;84;Bartolomé Mitre 2815;;Bartolomé Mitre 2815;Centro Educativo de Nivel Primario N° 58 - AMMAR;CENP 58;4672-2684;PriAdu;CENP (Centro Educativo de Nivel Primario);1;Dir de Educación del Adulto y del Adolescente;2;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105240;102281;-58.4062;-34.6087
2278;20159883;201598;83;Matanza 2781;;Matanza 2781;Centro Educativo de Nivel Primario N° 26 - Sta. María Madre del Pueblo;CENP 26;4672-2684;PriAdu;CENP (Centro Educativo de Nivel Primario);1;Dir de Educación del Adulto y del Adolescente;19;4;NUEVA POMPEYA;HTAL. J.M. PENNA;102870;97371.5;-58.432;-34.653
2307;20159885;201598;85;Condarco 5155;;Condarco 5155;Centro Educativo de Nivel Primario N° 13 - Centro de Día N° 08;CENP 13;4672-2684;PriAdu;CENP (Centro Educativo de Nivel Primario);1;Dir de Educación del Adulto y del Adolescente;16;12;VILLA PUEYRREDON;HTAL. DR. A. ZUBIZARRETA;96359.5;105334;-58.503;-34.5812
76;20247300;202473;0;Laprida 1235;;Laprida 1235;Esc. de Música N° 10;EMus 10;4821-5725;Otras;Escuela de Música - Primaria;1;Dir de Educación Primaria;2;2;RECOLETA;HTAL. J.A.FERNANDEZ;105118;103851;-58.4075;-34.5945
403;20117301;201173;1;Del Barco Centenera 747;Del Barco Centenera 741;Del Barco Centenera 747;Conservatorio de Música Manuel de Falla - Anexo 1;C de Música M de Falla a1;4432-1429;SNUArt - Otras;No Corresponde - Cultura;1;Cultura (GCBA);8;6;CABALLITO;HTAL. DR. C.G. DURAND;102131;100111;-58.4401;-34.6283
20;20117302;201173;2;Jerónimo Salguero 2455;;Jerónimo Salguero 2455;Conservatorio de Música Manuel de Falla - Anexo 2;C de Música M de Falla a2;4804-2359/1386;SNUArt - Otras;No Corresponde - Cultura;1;Cultura (GCBA);1;14;PALERMO;HTAL. J.A.FERNANDEZ;104883;105126;-58.4101;-34.583
354;20117304;201173;4;Camargo 725;;Camargo 725;Conservatorio de Música Manuel de Falla - Anexo 4;C de Música M de Falla a4;4854-4277;SNUArt - Otras;No Corresponde - Cultura;1;Cultura (GCBA);7;15;VILLA CRESPO;HTAL. DR. C.G. DURAND;101962;103398;-58.4419;-34.5986
302;20117303;201173;3;Humberto I° 3171;;Humberto I° 3171;Conservatorio de Música Manuel de Falla - Anexo 3;C de Música M de Falla a3;4931-1541;SNUArt - Otras;No Corresponde - Cultura;1;Cultura (GCBA);6;3;SAN CRISTOBAL;HTAL. DR. J.M. RAMOS MEJÍA;104880;100633;-58.4101;-34.6236
256;20152501;201525;1;Vieytes 942;;Vieytes 942;Liceo Comercial Nº 03 Jose Manuel Estrada - Anexo 1;Lic Com 03 a1;;MedAdu;Liceo Comercial;1;Dir de Educación Media;5;4;BARRACAS;HTAL. DR. C. ARGERICH;107711;98420.5;-58.3792;-34.6435
2308;20159815;201598;15;Arias 3783;;Arias 3783;Centro Educativo de Nivel Primario N° 48 - CeSAC N°27;CENP 48;4672-2684;PriAdu;CENP (Centro Educativo de Nivel Primario);1;Dir de Educación del Adulto y del Adolescente;10;12;SAAVEDRA;HTAL. DR. PIROVANO;97860.9;109068;-58.4866;-34.5475
928;20201303;202013;3;Avda. Lisandro de la Torre 2288;;Avda. Lisandro de la Torre 2288;Centro de Formación Profesional N° 04 (anexo);CFP 04 (a);4686-2196;Otras;CFP (Centro de Formación Profesional);1;Gerencia Operativa de Educación y Trabajo;20;9;MATADEROS;HTAL. DR. F. SANTOJANI;96454.1;96504;-58.502;-34.6608
2319;20288500;202885;0;Salta 1277;;Salta 1277;Instituto de Formación Técnica Superior N° 23;IFTS 23;4304-2753;SNUCom;IFTS (Instituto de Formación Técnica Superior);1;Dir de Formación Técnica Superior;3;1;CONSTITUCION;HTAL. DR. J.M. RAMOS MEJÍA;107350;100665;-58.3832;-34.6233
2170;20202701;202027;1;Rincón 1035;;Rincón 1035;Centro de Formación Profesional N° 26 (anexo1);CFP 26 (a);4941-8015/5386;Otras;CFP (Centro de Formación Profesional);1;Gerencia Operativa de Educación y Trabajo;3;3;SAN CRISTOBAL;HTAL. DR. J.M. RAMOS MEJÍA;106183;100908;-58.3959;-34.6211
582;20203001;202030;1;Baldomero Fernández Moreno 1783;;Baldomero Fernández Moreno 1783;Centro de Formación Profesional N° 25 (anexo 1) - Instituto San Martín;CFP 25 (a1);4671-0010;Otras;CFP (Centro de Formación Profesional);1;Gerencia Operativa de Educación y Trabajo;11;7;PARQUE CHACABUCO;HTAL. DR. P. PIÑERO;101173;99519.7;-58.4505;-34.6336
2137;20203002;202030;2;Charcas 4602;;Charcas 4602;Centro de Formación Profesional N° 25 (anexo 2) - Instituto Agote;CFP 25 (a2);4671-0010;Otras;CFP (Centro de Formación Profesional);1;Gerencia Operativa de Educación y Trabajo;9;14;PALERMO;HTAL. J.A.FERNANDEZ;103457;105246;-58.4256;-34.582
351;20203003;202030;3;Avda. Belgrano 2670;;Avda. Belgrano 2670;Centro de Formación Profesional N° 25 (anexo 3) - Instituto Belgrano;CFP 25 (a3);4671-0010;Otras;CFP (Centro de Formación Profesional);1;Gerencia Operativa de Educación y Trabajo;6;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105461;101611;-58.4038;-34.6147
55;20203004;202030;4;Tte. Gral. Juan Domingo Perón 2048;;Tte. Gral. Juan Domingo Perón 2048;Centro de Formación Profesional N° 25 (anexo 4) - Instituto Usula Llona de Inchausti;CFP 25 (a4);4671-0010;Otras;CFP (Centro de Formación Profesional);1;Gerencia Operativa de Educación y Trabajo;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106200;102445;-58.3957;-34.6072
842;20203005;202030;5;Avda. Segurola 1601;Avda Segurola 1651;Avda. Segurola 1601;Centro de Formación Profesional N° 25 (anexo 5) - Instituto Roca;CFP 25 (a5);4671-0010;Otras;CFP (Centro de Formación Profesional);1;Gerencia Operativa de Educación y Trabajo;18;10;MONTE CASTRO;HTAL. VELEZ SARSFIELD;96761.3;100932;-58.4986;-34.6209
800;20203006;202030;6;Bermúdez 2651;;Bermúdez 2651;Centro de Formación Profesional N° 25 (anexo 6) - Carcel de Devoto;CFP 25 (a6);4671-0010;Otras;CFP (Centro de Formación Profesional);1;Gerencia Operativa de Educación y Trabajo;17;11;VILLA DEVOTO;HTAL. VELEZ SARSFIELD;95255.3;101580;-58.515;-34.615
1785;20203007;202030;7;Avda. Curapaligüe 531;Avda. Curapaligüe 571;Avda. Curapaligüe 571;Centro de Formación Profesional N° 25 (anexo 7) - Casa Puerto;CFP 25 (a7);4671-0010;Otras;CFP (Centro de Formación Profesional);1;Gerencia Operativa de Educación y Trabajo;11;7;PARQUE CHACABUCO;HTAL. DR. P. PIÑERO;101078;99805.6;-58.4515;-34.631
2176;20203008;202030;8;Lacarra 3147;;Lacarra 3147;Centro de Formación Profesional N° 25 (anexo 8) - Casa Lucero;CFP 25 (a8);4671-0010;Otras;CFP (Centro de Formación Profesional);1;Gerencia Operativa de Educación y Trabajo;21;8;VILLA SOLDATI;HTAL. DR. P. PIÑERO;101073;96117.9;-58.4516;-34.6643
2331;20289800;202898;0;Malabia 370;;Malabia 370;Centro de Formación Profesional - ADEF;CFP ADEF;4857-2208;SNUCom  - Otras;CFP (Centro de Formación Profesional);1;Gerencia Operativa de Educación y Trabajo;7;15;VILLA CRESPO;HTAL. DR. C.G. DURAND;102121;103345;-58.4402;-34.5991
863;20236332;202363;32;Martínez Castro 3061;Martínez Castro 3067;Martínez Castro 3067;Centro de Actividades Infantiles y Juveniles Club de Jóvenes Arturo Jauretche;CAIyJ A Jauretche;4919-9094;Otras;Centros de Actividades Infantiles y Juveniles;1;Dir Gral de Estrategias para Educabilidad;19;8;VILLA SOLDATI;HTAL. DR. P. PIÑERO;101314;96332.8;-58.449;-34.6623
916;20236337;202363;37;Cosquín 3100;Yrupé 6835 - Monte 6865;Cosquín 3100;Centro de Actividades Infantiles y Juveniles Club de Chicos Mataderos;CAIyJ Mataderos;4687-3137;Otras;Centros de Actividades Infantiles y Juveniles;1;Dir Gral de Estrategias para Educabilidad;20;9;MATADEROS;HTAL. DR. F. SANTOJANI;96863;95614;-58.4975;-34.6688
299;20236338;202363;38;Saavedra 695;;Saavedra 695;Centro de Actividades Infantiles y Juveniles Club de Chicos Balvanera;CAIyJ Balvanera;4943-0553/0279;Otras;Centros de Actividades Infantiles y Juveniles;1;Dir Gral de Estrategias para Educabilidad;6;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105562;101292;-58.4027;-34.6176
2334;20288200;202882;0;Avda. de los Constituyentes 3454;;Avda. de los Constituyentes 3454;Centro Regional de Formación Profesional en Metereología Hugo Ordij;CRFPM Ordij;4514-8067;SNUCom;No Corresponde - Gob Nac;1;Gobierno Nacional;14;15;AGRONOMIA;HTAL. DR, E. TORNÚ;98207.2;104363;-58.4828;-34.5899
396;20290400;202904;0;Yerbal 25;;Yerbal 25;Esc. de Educación Media N° 01/07;EEM 01/07;4902-1681;MedCom;Escuela de Educación Media;1;Dir de Educación Media;7;6;CABALLITO;HTAL. DR. C.G. DURAND;102986;101672;-58.4307;-34.6142
875;20290500;202905;0;Cnel. Martiniano Chilavert 2680;;Cnel. Martiniano Chilavert 2690;Esc. de Educación Media N° 06/19;EEM 06/19;4919-9493;MedCom;Escuela de Educación Media;1;Dir de Educación Media;19;8;VILLA SOLDATI;HTAL. DR. P. PIÑERO;102093;97073.6;-58.4405;-34.6556
766;20290200;202902;0;José Cubas 2410;;José Cubas 2410;Escuela Infantil N° 05/16°;EI 05/16;;IniCom;EI (Escuela Infantil);1;Dir de Educación Inicial;16;12;VILLA PUEYRREDON;HTAL. DR. A. ZUBIZARRETA;97110.4;104867;-58.4948;-34.5854
959;20287100;202871;0;Avda. Cnel. Roca, Pta. 9, Autódromo;Pta. 9, Autodromo;Avda. Cnel. Roca - Pta. 9;Escuela Infantil N° 11/21°;EI 11/21;;IniCom;EI (Escuela Infantil);1;Dir de Educación Inicial;21;8;VILLA RIACHUELO;HTAL. DR. F. SANTOJANI;100190;93182.7;-58.4612;-34.6907
901;20287300;202873;0;Cnel. Ramón L. Falcón 6702;;Cnel. Ramón L. Falcón 6702;Esc. de Música N° 14;EMus 14;4641-0679;Otras;Escuela de Música - Primaria;1;Dir de Educación Primaria;20;9;LINIERS;HTAL. DR. F. SANTOJANI;94681.2;98760.1;-58.5213;-34.6404
2228;20286300;202863;0;Avda. Cabildo 65;;Avda. Cabildo 65;Servicio Abierto de Nivel Medio (SANM);SANM;4576-5655;MedCom;No Corresponde - Gob Nac;1;Gobierno Nacional;9;14;PALERMO;HTAL. DR. PIROVANO;102474;106102;-58.4363;-34.5743
2178;20290300;202903;0;Pola y José Barros Pazos 5250;;Pola y José Barros Pazos 5250;Esc. de Educación Media N° 01/21°;EEM 01/21;;MedCom;Escuela de Educación Media;1;Dir de Educación Media;21;8;VILLA LUGANO;HTAL. DR. F. SANTOJANI;99654.2;94741.4;-58.4671;-34.6767
84;20147803;201478;3;Obrero Roberto Núñez 4355;;Obrero Roberto Núñez 4355;Jardín de Infantes Nucleado C (EPCjc 11/02º);JIN C (11);4862-4789;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;2;5;ALMAGRO;HTAL. DR. C.G. DURAND;103371;102872;-58.4265;-34.6034
588;20022003;200220;3;Gral. José Gervasio de Artigas 878;;Gral. José Gervasio de Artigas 878;Jardín de Infantes Nucleado A (EPCjc 05/12º);JIN A (05);4611-5736;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;12;7;FLORES;HTAL. DR. T. ALVAREZ;99573.2;100938;-58.468;-34.6208
602;20147003;201470;3;Remedios de Escalada de San Martín 2986;;Remedios de Escalada de San Martín 2986;Jardín de Infantes Nucleado B (EPCjs 25/12º);JIN B (25);4583-4567;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;12;11;VILLA SANTA RITA;HTAL. DR. T. ALVAREZ;98541.2;101454;-58.4792;-34.6162
662;20165802;201658;2;Avda. Jorge Newbery 4436;;Avda. Jorge Newbery 4436;Jardín de Infantes Nucleado B (EPCjc 08/14º);JIN B (08);;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;14;15;CHACARITA;HTAL. DR, E. TORNÚ;100826;104102;-58.4543;-34.5923
496;20158301;201583;1;Cuba 2039;;Cuba 2039;Jardín de Infantes Común Nº 03/10 anexo;JIC 03/10 a;;IniCom;JIC (Jardín de Infantes Común);1;Dir de Educación Inicial;10;13;BELGRANO;HTAL. DR. PIROVANO;100839;107527;-58.4542;-34.5614
388;20290800;202908;0;Rawson 42;;Rawson 42;Centro Educativo de Nivel Secundario N° 92;CENS 92;4981-0139;MedAdu;CENS (Centro Educativo de Nivel Secundario);1;Dir de Educación del Adulto y del Adolescente;7;5;ALMAGRO;HTAL. DR. C.G. DURAND;103468;101858;-58.4255;-34.6125
1857;20290600;202906;0;Avda. Chorroarín 280;;Avda. Chorroarín 140;Escuela Infantil El Hornero Facultad de Ciencias Veterinarias;EI El Hornero;4524-7128;IniCom;No Corresponde - Gob Nac;1;Gobierno Nacional;14;15;AGRONOMIA;HTAL. DR, E. TORNÚ;98674;103711;-58.4778;-34.5958
388;20159886;201598;86;Rawson 42;;Rawson 42;Centro Educativo de Nivel Primario N° 62;CENP 62;;PriAdu;CENP (Centro Educativo de Nivel Primario);1;Dir de Educación del Adulto y del Adolescente;7;5;ALMAGRO;HTAL. DR. C.G. DURAND;103468;101858;-58.4255;-34.6125
2393;20201017;202010;17;Avda. Larrazábal 829;;Avda. Larrazábal 829;Centro Educativo Cursos Especiales - Centro Larrazábal;CECE Larrazábal;;Otras;CECE (Centro Educativo Cursos Especiales);1;Dir de Educación del Adulto y del Adolescente;13;9;LINIERS;HTAL. DR. F. SANTOJANI;95952;98008;-58.5075;-34.6472
2345;20201018;202010;18;Avda. Córdoba 6490;;Avda. Córdoba 6490;Centro Educativo Cursos Especiales - Asociación Formoseña Dr. Maradona;CECE Dr. Maradona;;Otras;CECE (Centro Educativo Cursos Especiales);1;Dir de Educación del Adulto y del Adolescente;14;15;CHACARITA;HTAL. DR, E. TORNÚ;101162;105222;-58.4506;-34.5822
2346;20251200;202512;0;Avda. Suárez 2570;;Avda. Suárez 2570;CENOF Centro SIPAM Barracas;CENOF SIPAM Barracas;;Otras;CENOF (Centro de Educación No Formal);1;Gerencia Operativa de Educación y Trabajo;5;4;BARRACAS;HTAL. J.M. PENNA;107141;98475.8;-58.3854;-34.643
2;20287400;202874;0;Avda. Pte. Manuel Quintana 31;Avda. Pte. Manuel Quintana 7/35;Avda. Pte. Manuel Quintana 31;Esc. de Música N° 16;EMus 16;;Otras;Escuela de Música - Primaria;1;Dir de Educación Primaria;1;1;RETIRO;HTAL. J.A.FERNANDEZ;107197;104102;-58.3848;-34.5923
2348;20159888;201598;88;Avda. Caseros 3156;;Avda. Caseros 3156;Centro Educativo de Nivel Primario N° 64 - Club Huracán;CENP 64;;PriAdu;CENP (Centro Educativo de Nivel Primario);1;Dir de Educación del Adulto y del Adolescente;5;4;PARQUE PATRICIOS;HTAL. J.M. PENNA;105039;99051.4;-58.4083;-34.6378
265;20274310;202743;10;Combate de los Pozos 2133;;Combate de los Pozos 2133;Programa Contextos de encierro CENARESO;PrCE CENARESO;;Otras;PrCE (Programa Contexto de Encierro);1;Dir de Educación del Adulto y del Adolescente;5;4;PARQUE PATRICIOS;HTAL. J.M. PENNA;106611;99545.5;-58.3912;-34.6333
2133;20291300;202913;0;Brandsen 805;;Brandsen 805;CENOF Centro Boca;CENOF Boca;;Otras;CENOF (Centro de Educación No Formal);1;Gerencia Operativa de Educación y Trabajo;4;4;BOCA;HTAL. DR. C. ARGERICH;109026;99183.2;-58.3649;-34.6366
2350;20291200;202912;0;Carlos Perette s/n Villa 31;;Carlos Perette s/n Galpón del playón Villa 31;CENOF Centro Retiro;CENOF Retiro;;Otras;CENOF (Centro de Educación No Formal);1;Gerencia Operativa de Educación y Trabajo;1;1;RETIRO;HTAL. J.A.FERNANDEZ;107873;104882;-58.3775;-34.5852
213;20184544;201845;44;Suárez 421;;Suárez 421;Centro de Alfabetización, Educación Básica y Trabajo N° 38;CAEByT 38;;PriAdu;PAEByT (Prog de Alfabetización, Educ Básica y Trabajo para Jóvenes y Adultos);1;Dir de Educación del Adulto y del Adolescente;4;4;BOCA;HTAL. DR. C. ARGERICH;109563;99305.3;-58.359;-34.6355
388;20184596;201845;96;Rawson 42;;Rawson 42;Centro de Alfabetización, Educación Básica y Trabajo N° 42;CAEByT 42;;PriAdu;PAEByT (Prog de Alfabetización, Educ Básica y Trabajo para Jóvenes y Adultos);1;Dir de Educación del Adulto y del Adolescente;7;5;ALMAGRO;HTAL. DR. C.G. DURAND;103468;101858;-58.4255;-34.6125
99;20245833;202458;33;Valentín Gómez 3163;;Valentín Gómez 3163;Primera Infancia Luciérnagas;PI 33;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;2;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;104876;102687;-58.4101;-34.605
123;20245834;202458;34;Chile 1626;;Chile 1626;Primera Infancia Chile;PI 34;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;3;1;MONTSERRAT;HTAL. DR. J.M. RAMOS MEJÍA;106768;101375;-58.3895;-34.6169
